TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΟΥΤΟΣ,οὗτος,ουτος,οὗτος αὓτη τοῦτο,this,this; that,this; that,2,,,0,"Pronoun, Adjective",http://logeion.uchicago.edu/index.html#οὗτος
ΟΥΤΩΣ,οὕτως,ουτως,οὕτως,"in this way, so, thus","so, in this manner","so, in this manner",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#οὕτως
ΟΦΕΙΛΩ,ὀφείλω,οφειλω,ὀφείλω ὀφειλήσω ὤφελον ὠφείληκα ––– ὠφειλήθην,"to owe, be obliged","to owe, have to pay","to owe, have to pay",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ὀφείλω
ΟΧΛΕΩ,ὀχλέω,,ὀχλέω ὀχλήσω ὤχλησα ὤχληκα ––– –––,"to move, disturb","to move, disturb","to move, disturb",0,,,0,Verb,http://logeion.uchicago.edu/index.html#ὀχλέω
ΟΧΛΟΣ,ὄχλος,οχλος,ὄχλος –ου ὁ,"crowd, mob","a moving crowd, a throng, mob","a moving crowd, a throng, mob",2,,,,Noun,http://logeion.uchicago.edu/index.html#ὄχλος
ΟΧΜΑΖΩ,ὀχμάζω,,ὀχμάζω ––– ––– ––– ––– –––,to grip fast,to grip fast,to grip fast,,,,,Verb,http://logeion.uchicago.edu/index.html#ὀχμάζω
ΟΧΟΣ,ὄχος,,ὄχος –ους τό,"only pl., car, chariot","a carriage, shelter","a carriage, shelter",3,,,0,Noun,http://logeion.uchicago.edu/index.html#ὄχος
ΟΨΙΣ,ὄψις,οψις,ὄψις –εως ἡ,"sight, appearance","look, appearance, aspect","look, appearance, aspect",3,,,0,Noun,http://logeion.uchicago.edu/index.html#ὄψις
ΠΑΓΚΡΑΤΗΣ,παγκρατής,,παγκρατής –ές,"all-powerful, all-mighty","all-powerful, all-mighty","all-powerful, all-mighty",3,,,0,Adjective,http://logeion.uchicago.edu/index.html#παγκρατής
ΠΑΘΟΣ,πάθος,παθος,πάθος –ους τό,"experience, emotion","anything that befalls one, an incident, accident","anything that befalls one, an incident, accident",3,,,0,Noun,http://logeion.uchicago.edu/index.html#πάθος
ΠΑΙΣ,παῖς,παις/παιδιον,παῖς παιδός ὁ/ἡ,"child, slave",a child,a child,3,,,0,Noun,http://logeion.uchicago.edu/index.html#παῖς
ΠΑΙΩ,παίω,,παίω παίσω ἔπαισα πέπληγα πέπληγμαι ἐπλήγην πληγήσομαι,"to strike, smite","to strike, smite","to strike, smite",0,,,0,Verb,http://logeion.uchicago.edu/index.html#παίω
ΠΑΛΑΙ,πάλαι,παλαι,πάλαι,"long ago, once upon a time","long ago, in olden time, in days of yore, in time gone by","long ago, in olden time, in days of yore, in time gone by",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#πάλαι
ΠΑΛΙΝ,πάλιν,παλιν,πάλιν,"back, backward; again","back, backwards","back, backwards",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#πάλιν
ΠΑΝΤΕΛΗΣ,παντελής,παντελης,παντελής –ές,"all-complete, absolute","all-complete, absolute, complete, entire","all-complete, absolute, complete, entire",3,,,0,Adjective,http://logeion.uchicago.edu/index.html#παντελής
ΠΑΝΤΩΣ,πάντως,παντως,πάντως,"in all ways, in any case",altogether;,altogether;,0,,,0,Adverb,http://logeion.uchicago.edu/index.html#πάντως
ΠΑΠΤΑΙΝΩ,παπταίνω,,παπταίνω παπτανῶ ἐπάπτηνα ––– ––– –––,"to look earnestly, gaze","to look earnestly, gaze","to look earnestly, gaze",,,,,Verb,http://logeion.uchicago.edu/index.html#παπταίνω
ΠΑΡΑ,παρά,παρα,παρά,from/by/to the side of,"from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.","from the side of, c. gen., beside, alongside of, c. dat., to the side of, motion alongside of, c. acc.",0,,,0,Preposition,http://logeion.uchicago.edu/index.html#παρά
ΠΑΡΑΙΝΕΩ,παραινέω,παραινεω,παραινέω παραινέσω/παραινέσομαι παρῄνεσα παρῄνεκα παρῄνμαι παρῃνέθην,#NAME?,"to exhort, recommend, advise","to exhort, recommend, advise",0,,,0,Verb,http://logeion.uchicago.edu/index.html#παραινέω
ΠΑΡΑΚΤΙΟΣ,παράκτιος,,παράκτιος –ον,"on the sea-side, by the shore","on the sea-side, by the shore","on the sea-side, by the shore",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#παράκτιος
ΠΑΡΑΛΙΟΣ,παράλιος,,παράλιος –ον,by the sea,by the sea,by the sea,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#παράλιος
ΠΑΡΑΜΥΘΕΟΜΑΙ,παραμυθέομαι,,παραμυθέομαι παραμυθήσομαι παρεμυθησάμην ––– ––– –––,to encourage,to encourage,to encourage,,,,,Verb,http://logeion.uchicago.edu/index.html#παραμυθέομαι
ΠΑΡΑΣΚΕΥΑΖΩ,παρασκευάζω,παρασκευαζω,παρασκευάζω παρασκευάσω παρεσκεύασα παρεσκεύακα παρεσκεύασμαι παρεσκευάσθην,"prepare, provide","to get ready, prepare","to get ready, prepare",,,,,Verb,http://logeion.uchicago.edu/index.html#παρασκευάζω
ΠΑΡΕΙΜΙ,πάρειμι,παρειμι,πάρειμι παρέσσομαι ––– ––– ––– –––,"be present, be near, standby",be present,be present,0,,,0,Verb,http://logeion.uchicago.edu/index.html#πάρειμι
ΠΑΡΕΞΕΙΜΙ,παρέξειμι,,παρέξειμι ––– ––– ––– ––– –––,"pass by, pass alongside of, avoid, trespass","pass by, pass alongside of, avoid, trespass","pass by, pass alongside of, avoid, trespass",,,,,Verb,http://logeion.uchicago.edu/index.html#παρέξειμι
ΠΑΡΘΕΝΟΣ,παρθένος,παρθενος,παρθένος –ου ἡ,"maiden, girl, virgin","a maid, maiden, virgin, girl","a maid, maiden, virgin, girl",2,,,0,Noun,http://logeion.uchicago.edu/index.html#παρθένος
ΠΑΡΘΕΝΩΝ,παρθενών,,παρθενών,"the maidens' apartments, young women's chambers","the maidens' apartments, young women's chambers","the maidens' apartments, young women's chambers",3,,,1,Noun,http://logeion.uchicago.edu/index.html#παρθενών
ΠΑΡΙΗΜΙ,παρίημι,παριημι,παρίημι παρήσω πάρηκα πάρεικα πάρειμαι παρείθην,"to pass over, skip over; neglect","to pass over, let go, relax, yield, allow","to pass over, let go, relax, yield, allow",0,,,0,Verb,http://logeion.uchicago.edu/index.html#παρίημι
ΠΑΡΙΣΤΗΜΙ,παρίστημι,παριστημι,παρίστημι παρήσω παρέστησα (or παρέστην) παρέστηκα παρέσταμαι παρεστάθην,"place beside, by; stand beside",to make to stand,to make to stand,0,,,0,Verb,http://logeion.uchicago.edu/index.html#παρίστημι
ΠΑΡΟΙΘΕ,πάροιθε,,πάροιθε,"before, in the presence of","before, in the presence of","before, in the presence of",0,,,0,"Preposition, Adverb",http://logeion.uchicago.edu/index.html#πάροιθε
ΠΑΡΟΣ,πάρος,,πάρος,"before, formerly","beforetime, formerly, erst","beforetime, formerly, erst",0,,,0,"Preposition, Adverb",http://logeion.uchicago.edu/index.html#πάρος
ΠΑΣ,πᾶς,πᾶς,πᾶς πᾶσα πᾶν,"all, every","all, the whole","all, the whole",2,,,0,Adjective,http://logeion.uchicago.edu/index.html#πᾶς
ΠΑΣΧΩ,πάσχω,πασχω,πάσχω πείσομαι ἔπαθον πέπονθα ––– –––,"to suffer, undergo, be affected","to experience, to suffer","to experience, to suffer",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πάσχω
ΠΑΤΗΡ,πατήρ,πατηρ,πατήρ πατρός ὁ,father,a father,a father,3,,,0,Noun,http://logeion.uchicago.edu/index.html#πατήρ
ΠΑΤΡΑ,πάτρα,,πάτρα –ας ἡ,"fatherland, native land, country, home","fatherland, native land, country, home","fatherland, native land, country, home",1,,,0,Noun,http://logeion.uchicago.edu/index.html#πάτρα
ΠΑΤΡΩΙΟΣ,πατρῷος,,πατρῷος –α –ον,"of one’s father, ancestral","of one’s father, ancestral","of one’s father, ancestral",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#πατρῷος
ΠΑΥΩ,παύω,παυω,παύω παύσω ἔπαυσα πέπαυκα πέπαυμαι ἐπαύθην,"stop, end, check mid. cease",to make to cease,to make to cease,0,,,0,Verb,http://logeion.uchicago.edu/index.html#παύω
ΠΕΔΗ,πέδη,,πέδη –ης ἡ,a fetter,a fetter,a fetter,1,,,0,Noun,http://logeion.uchicago.edu/index.html#πέδη
ΠΕΔΙΟΝ,πεδίον,πεδιον,πεδίον –ου τό,plain,a plain,a plain,2,,,0,Noun,http://logeion.uchicago.edu/index.html#πεδίον
ΠΕΔΟΝ,πέδον,,πέδον –ου τό,"the ground, earth","the ground, earth","the ground, earth",2,,,0,Noun,http://logeion.uchicago.edu/index.html#πέδον
ΠΕΙΘΩ,πείθω,πειθω,πείθω πείσω ἔπεισα πέπεικα (or πέποιθα) πέπεισμαι ἐπείσθην,"persuade, mid. obey, trust","to prevail upon, win over, persuade","to prevail upon, win over, persuade",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πείθω
ΠΕΙΡΑΩ,πειράω,πειραω/πειραζω,πειράω πειράσω ἐπείρασα πεπείρακα πεπείραμαι ἐπειράθην,"attempt, try one's skill; make trial of","to attempt, endeavour, try","to attempt, endeavour, try",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πειράω
ΠΕΛΑΓΟΣ,πέλαγος,,πέλαγος –ους τό,the sea,the sea,the sea,3,,,0,Noun,http://logeion.uchicago.edu/index.html#πέλαγος
ΠΕΛΑΖΩ,πελάζω,,πελάζω πελάσω ἐπέλασα ––– ––– ἐπελάσθην,"to approach, come near, draw near","to approach, come near, draw near","to approach, come near, draw near",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πελάζω
ΠΕΛΑΣ,πέλας,πελας,πέλας,near (+gen.),"near, hard by, close","near, hard by, close",0,,,0,Preposition,http://logeion.uchicago.edu/index.html#πέλας
ΠΕΛΕΙΑ,πέλεια,,πέλεια –ας ἡ,"the wild-pigeon, rock-pigeon, stock-dove","the wild-pigeon, rock-pigeon, stock-dove","the wild-pigeon, rock-pigeon, stock-dove",1,,,0,Noun,http://logeion.uchicago.edu/index.html#πέλεια
ΠΕΛΩ,πέλω,,πέλω ––– ἔπλον ––– ––– –––,to be,"to be, become; Hom. be in motion","to be, become; Hom. be in motion",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πέλω
ΠΕΜΠΤΟΣ,πέμπτος,πεμπτος,πέμπτος –η –ον,fifth,"the fifth, oneself with four others","the fifth, oneself with four others",1,,,,Adjective,http://logeion.uchicago.edu/index.html#πέμπτος
ΠΕΜΠΩ,πέμπω,πεμπω,πέμπω πέμψω ἔπεμψα πέπομφα πέπεμμαι ἐπέμφθην,"send, conduct, escort","to send, despatch","to send, despatch",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πέμπω
ΠΕΡΑ,πέρα,,πέρα,"beyond, across","beyond, across","beyond, across",0,,,0,"Preposition, Adverb",http://logeion.uchicago.edu/index.html#πέρα
ΠΕΡΑΙΝΩ,περαίνω,,περαίνω περανῶ ἐπέρανα ––– πεπέρασμαι ἐπεράνθην,"to bring to an end, finish, accomplish, execute","to bring to an end, finish, accomplish, execute","to bring to an end, finish, accomplish, execute",0,,,0,Verb,http://logeion.uchicago.edu/index.html#περαίνω
ΠΕΡΑΩ,περάω,περαω,περάω περάσω (or περῶ) ἐπέρασα πεπέρακα ––– –––,pass through,"to drive right through; pass, penetrate","to drive right through; pass, penetrate",0,,,0,Verb,http://logeion.uchicago.edu/index.html#περάω
ΠΕΡΙ,περί,περι,περί,"about, concerning; near","around, round about with gen., dat., and acc.","around, round about with gen., dat., and acc.",0,,,0,Preposition,http://logeion.uchicago.edu/index.html#περί
ΠΕΡΙΒΑΛΛΩ,περιβάλλω,περιβαλλω,περιβάλλω περιβαλῶ περιέβαλον περιβέβληκα περιβέβλημαι περιεβλήθην,"throw round, embrace mid. put on",to throw round,to throw round,,,,,Verb,http://logeion.uchicago.edu/index.html#περιβάλλω
ΠΕΡΙΣΣΟΣ,περισσός,περισσος,περισσός –ή –όν,"prodigious, extraordinary",beyond the regular number,beyond the regular number,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#περισσός
ΠΕΤΡΑ,πέτρα,πετρα,πέτρα –ας ἡ,"rock, cliffs, shelf of rock","a rock, a ledge","a rock, a ledge",1,,,0,Noun,http://logeion.uchicago.edu/index.html#πέτρα
ΠΕΤΡΑΙΟΣ,πετραῖος,,πετραῖος –α –ον,of a rock,of a rock,of a rock,1,,,,Adjective,http://logeion.uchicago.edu/index.html#πετραῖος
ΠΗ,πη,πη,πη πῃ,"somehow, to some place","[Dor. in some way, somehow]","[Dor. in some way, somehow]",,,,,Particle,http://logeion.uchicago.edu/index.html#πη
ΠΗΓΗ,πηγή,,πηγή –ῆς ἡ,"running waters, streams","running waters, streams","running waters, streams",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πηγή
ΠΗΜΑ,πῆμα,,πῆμα –ατος τό,"suffering, misery, calamity, woe, bane","suffering, misery, calamity, woe, bane","suffering, misery, calamity, woe, bane",3,,,0,Noun,http://logeion.uchicago.edu/index.html#πῆμα
ΠΗΜΑΙΝΩ,πημαίνω,,πημαίνω πημανῶ ἐπήμηνα ––– ––– ἐπημάνθην,"to bring into misery, plunge into ruin, undo","to bring into misery, plunge into ruin, undo","to bring into misery, plunge into ruin, undo",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πημαίνω
ΠΗΜΟΝΗ,πημονή,,πημονή –ῆς ἡ,"suffering, misery, calamity, woe, bane","suffering, misery, calamity, woe, bane","suffering, misery, calamity, woe, bane",1,,,0,Noun,http://logeion.uchicago.edu/index.html#πημονή
ΠΙΚΡΟΣ,πικρός,πικρος,πικρός –ά –όν,"pointed, sharp; pungent bitter","pointed, sharp, keen","pointed, sharp, keen",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#πικρός
ΠΙΠΤΩ,πίπτω,πιπτω,πίπτω πεσοῦμαι ἔπεσον πέπτωκα ––– –––,to fall,"to fall, fall down","to fall, fall down",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πίπτω
ΠΙΣΤΟΣ,πιστός,πιστος,πιστός –ή –όν,"faithful, trustworthy, true",liquid medicines,liquid medicines,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#πιστός
ΠΛΑΝΑΩ,πλανάω,πλαναω,πλανάω,"make to wander, mislead","to make to wander, lead wandering about","to make to wander, lead wandering about",,,,,Verb,http://logeion.uchicago.edu/index.html#πλανάω
ΠΛΑΝΗΜΑ,πλάνημα,,πλάνημα –ατος τό,a wandering,a wandering,a wandering,3,,,0,Noun,http://logeion.uchicago.edu/index.html#πλάνημα
ΠΛΑΣΣΩ,πλάσσω,,πλάσσω πλάσω ἔπλασα πέπλακα πέπλασμαι ἐπλάσθην,"to form, mould, shape","to form, mould, shape","to form, mould, shape",0,,,0,Verb,http://logeion.uchicago.edu/index.html#πλάσσω
ΠΛΕΙΣΤΟΣ,πλεῖστος,πλειστος,πλεῖστος –η –ον,"most, largest","most, largest","most, largest",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#πλεῖστος
ΠΛΕΙΩΝ,πλείων,πλειων,πλέων πλείων or πλέον πλεῖον,"more, larger (comp. of πολύς)","more, larger","more, larger",3,,,0,Adjective,http://logeion.uchicago.edu/index.html#πλέων
ΠΛΕΟΣ,πλέος,,πλέος –η –ον,full.,full.,full.,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#πλέος
ΠΛΕΥΡΑ,πλευρά,,πλευρά –ᾶς ἡ,a rib,a rib,a rib,1,,,0,Noun,http://logeion.uchicago.edu/index.html#πλευρά
ΠΛΕΩΣ,πλέως,πλεως,πλέως πλέα πλέων,"full of, complete",full of,full of,2,,,,Adjective,http://logeion.uchicago.edu/index.html#πλέως
ΠΛΗΝ,πλήν,πλην,πλήν,except (+ gen.),except,except,0,,,0,Preposition,http://logeion.uchicago.edu/index.html#πλήν
ΠΛΗΡΗΣ,πλήρης,πληρης,πλήρης –ες,"full of, infected",filled,filled,3,,,,Adjective,http://logeion.uchicago.edu/index.html#πλήρης
ΠΛΗΣΙΟΣ,πλησίος,πλησιος,πλησίος –α –ον,near,"near, close to","near, close to",1,,,,Adjective,http://logeion.uchicago.edu/index.html#πλησίος
ΠΛΗΣΣΩ,πλήσσω,πλησσω,πλήττω πλήξω ἔπληξα πέπληγα πέπληγμαι ἐπλήγην (–επλάγην),"strike, smite","to strike, smite","to strike, smite",,,,,Verb,http://logeion.uchicago.edu/index.html#πλήττω
ΠΛΟΥΤΟΣ,πλοῦτος,πλουτος,πλοῦτος –ου ὁ,"wealth, riches","wealth, riches","wealth, riches",2,,,0,Noun,http://logeion.uchicago.edu/index.html#πλοῦτος
ΠΝΕΥΜΑ,πνεῦμα,πνευμα,πνεῦμα –ατος τό,"breath, wind",a blowing,a blowing,3,,,0,Noun,http://logeion.uchicago.edu/index.html#πνεῦμα
ΠΟΘΕΝ/2,πόθεν,ποθεν,πόθεν,from where? whence?,"whence? (i.e., from where?)","whence? (i.e., from where?)",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#πόθεν
ΠΟΘΕΩ,ποθέω,ποθεω,ποθέω ποθήσω ἐπόθησα πεπὀθηκα πεπόθημαι ἐποθήθην,long for,"to long for, yearn after","to long for, yearn after",,,,,Verb,http://logeion.uchicago.edu/index.html#ποθέω
ΠΟΘΙ,ποθι,,ποθι,anywhere,anywhere,anywhere,0,,,0,Adverb,http://logeion.uchicago.edu/index.html#ποθι
